ra	dc
31.5761	-44.0171
67.2134	-46.3628
23.1575	-46.2152
319.362	-10.2841
75.2743	45.2804
64.6394	57.5446
237.72	-54.3028
237.72	-54.3027
237.721	-54.3026
237.721	-54.3024
83.8802	-69.2698
83.8532	-69.2706
213.282	-65.343
213.283	-65.3425
213.283	-65.3425
213.281	-65.3439
350.875	58.8127
350.875	58.8137
350.875	58.8129
243.883	19.4637
4.58693	30.0942
279.617	17.1939
342.47	11.6107
59.7324	10.4283
116.981	55.7573
117.302	55.8679
147.467	73.2363
18.0211	49.4741
187.465	11.6852
238.03	20.0903
237.936	20.0776
151.345	34.9802
151.571	34.8725
151.796	34.739
146.363	-18.3771
46.1766	-12.3433
350.971	9.67369
141.81	-19.5269
334.692	-36.7935
200.811	-43.5365
226.288	-43.5023
268.684	-60.9042
264.402	-59.9361
349.563	6.59133
332.533	-36.0848
11.2522	-8.8623
49.231	-0.0697647
126.73	21.6924
146.091	4.48119
189.916	12.4619
196.328	53.5701
243.38	51.0321
246.751	43.449
180.787	44.5357
180.784	44.5331
180.783	44.5302
180.787	44.5269
180.79	44.5265
180.792	44.5266
180.794	44.5271
180.795	44.528
187.705	12.3965
187.703	12.3963
187.702	12.3958
187.7	12.3884
187.704	12.3868
187.705	12.3869
187.704	12.3964
259.256	-62.8173
259.256	-62.8176
259.257	-62.8178
259.257	-62.8179
259.257	-62.8184
11.3679	13.6557
156.375	14.0399
161.984	7.65949
185.685	36.0397
103.806	54.1466
241.548	0.009435
334.903	-27.3175
38.7324	-18.1064
113.288	25.6023
121.993	4.53967
198.449	-27.2759
200.326	11.118
278.822	61.3294
115.053	29.451
123.294	54.2809
179.593	12.5928
193.727	8.78551
214.726	24.6882
227.174	33.4627
241.515	29.0174
11.5761	-42.1356
33.9112	-12.9913
280.805	-48.6038
103.065	74.4301
164.96	30.3081
141.672	2.60369
55.5985	-5.95707
161.513	7.32348
252.99	43.4151
122.246	20.7913
194.7	12.0961
223.768	51.923
2.93465	-7.37096
12.0239	-28.8026
19.7869	-8.48701
31.1092	-20.8258
136.642	4.86208
168.016	-2.91123
237.233	-4.98954
320.868	-5.1129
323.938	-23.5394
351.48	10.0486
180.53	51.3217
230.066	-0.734162
213.457	-2.63613
177.699	65.737
173.522	53.0021
234.974	42.0638
236.362	55.9245
122.545	34.9861
259.63	59.8907
133.653	2.34467
251.03	41.9589
172.086	-1.23995
197.119	-82.9925
26.6983	-52.0468
77.7558	-22.0354
107.688	47.5322
276.021	56.8494
246.529	-29.8607
135.761	46.8536
338.147	11.7313
169.737	12.5828
60.9757	-36.0885
44.8673	7.79222
117.72	12.5144
149.205	25.2583
226.1	10.4963
250.751	39.8095
17.166	1.58129
215.278	41.7499
181.612	64.2244
124.074	48.3944
127.066	37.3175
160.276	14.7333
351.114	14.7265
341.952	13.7141
318.975	0.0188344
177.217	59.4124
224.852	-16.6884
186.727	-0.873482
334.034	-36.8393
63.4532	-32.0106
32.4157	-10.1469
209.652	37.4257
217.538	31.2151
357.85	20.1152
155.583	21.5646
228.3	7.22665
198.759	24.6193
2.47363	25.9192
9.80899	-51.2813
180.792	44.536
180.791	44.5361
335.958	-2.09381
335.958	-2.09389
201.371	-43.0197
201.359	-43.0203
155.878	19.8697
155.878	19.8697
263.653	64.0808
277.172	69.2212
6.41332	-12.4055
176.846	-12.8542
129.372	15.0175
44.5833	13.73
44.8736	13.7298
44.5834	13.4479
44.8734	13.4478
124.213	-7.37527
124.498	-7.37535
124.213	-7.6574
124.498	-7.65742
194.519	-1.60305
194.801	-1.6029
194.519	-1.88585
194.802	-1.88572
201.585	-26.9903
201.901	-26.9902
201.584	-27.2724
201.902	-27.2722
207.358	26.4632
207.04	26.7476
227.572	5.90336
227.855	5.90334
227.572	5.62136
227.856	5.62171
225.117	21.3878
342.12	-16.0705
25.5068	21.4844
126.517	4.27415
117.868	17.5466
269.331	66.4898
275.306	68.4634
138.42	40.9761
64.0066	-24.0621
184.591	40.2342
61.0477	-27.0565
230.391	30.6518
217.318	33.9517
216.546	34.0674
218.129	33.5417
216.636	33.6619
217.337	34.6252
218.636	34.4529
218.17	34.6131
218.11	32.8362
216.338	34.4726
218.703	35.3313
298.293	-52.0261
219.56	34.227
193.281	-9.18601
135.151	20.8745
239.006	66.3523
16.6975	1.07581
58.2531	19.6637
37.4609	-29.6395
115.529	74.2304
115.512	74.2237
115.566	74.2155
115.529	74.2304
173.29	59.3007
178.265	67.8602
125.308	40.8828
136.684	3.05615
161.468	4.37659
229.169	7.00885
229.166	7.01294
229.168	7.01008
229.181	7.02413
221.874	8.48914
243.995	30.9369
201.374	29.3301
356.958	-35.5655
35.6849	1.72847
221.776	9.83677
202.529	30.7414
327.572	-4.68845
78.1853	60.4997
32.061	33.4254
239.234	35.5173
68.9795	-12.6841
209.69	47.0144
216.772	34.1727
217.831	32.5084
359.788	-30.628
359.788	-30.6287
359.788	-30.6291
359.785	-30.6326
237.471	-54.2698
295.793	23.3189
274.819	-16.0272
276.408	-12.2428
275.564	-14.4198
277.816	-10.1385
245.189	-49.7094
226.161	-58.4129
234.461	-55.9341
237.656	-54.1447
297.532	26.4733
281.92	-2.31242
284.179	2.34257
261.457	-35.5571
276.375	-11.7436
276.711	-12.1027
295.887	23.4027
272.237	-20.0718
248.849	-47.4703
260.218	-37.1738
268.521	-25.8911
261.672	-35.0631
237.278	-54.3454
278.438	-8.46449
259.842	-37.0462
236.499	-54.7205
276.289	-12.8847
85.8349	69.4908
85.215	69.4786
85.8624	69.2639
85.3957	69.3188
68.4183	69.3951
85.5386	70.2953
162.327	51.0544
183.747	33.2038
20.8123	33.4434
42.3951	-31.1686
292.831	-72.6593
62.0737	-21.0508
177.196	-27.375
170.903	53.8422
148.986	69.7013
148.934	69.6952
149.008	69.6391
149.074	69.6545
331.447	-50.1131
3.88221	17.3077
107.699	75.3131
102.108	-64.2702
244.802	58.0051
10.692	41.2627
10.6936	41.2641
10.6956	41.2679
10.6827	41.2769
10.6786	41.2755
266.416	-28.9997
129.274	69.7716
186.571	48.4893
206.904	17.5721
19.9322	3.40353
36.2697	-24.7927
36.2694	-24.7833
204.978	0.8413
254.622	58.943
139.356	41.9962
203.033	62.7147
356.736	29.4778
355.46	-3.60733
119.56	-49.2404
136.683	-52.0969
136.628	35.1437
255.438	-40.862
340.66	29.7219
12.6136	-17.6647
359.788	-30.628
309.18	40.3566
309.18	40.3565
309.18	40.3566
309.18	40.3565
341.712	44.3376
275.12	-16.1767
281.515	-2.64757
323.395	58.064
10.6869	41.2655
10.6876	41.2657
173.06	-53.2022
262.856	-28.9028
265.487	-28.0391
261.897	-30.7824
270.281	-25.075
270.281	-25.0749
270.282	-25.0749
270.287	-25.0833
240.251	-60.7357
276.568	-14.8991
259.016	-39.947
350.875	58.8136
220.475	-62.6074
110.108	-31.4341
110.102	-31.4261
133.01	-46.2948
350.866	58.8167
251.918	-44.5625
65.7277	-25.1247
128.242	33.11
128.245	33.1096
148.89	18.1447
148.889	18.1446
165.304	-60.3069
289.529	12.1546
272.669	-20.7182
10.6742	41.2695
10.6743	41.2683
10.6771	41.2636
10.4975	41.0861
10.6908	41.2623
47.4506	-20.586
141.801	29.7244
201.363	-43.0238
201.456	-42.9793
201.374	-43.0688
201.407	-43.0584
201.465	-42.968
148.04	21.7155
148.04	21.7252
190.395	44.4396
169.57	7.77097
193.125	14.4396
162.99	40.2966
120.317	52.1746
180.875	15.3815
228.719	31.2859
138.421	37.4346
143.027	36.9658
164.768	12.178
187.554	40.2484
142.307	28.4288
212.619	14.0019
341.71	-0.834256
137.422	-9.72371
37.1402	0.555095
194.339	-30.3318
193.587	-28.9809
318.468	2.58661
247.191	39.5471
159.862	39.8244
134.191	5.92753
212.807	57.5652
204.173	54.8839
23.3326	-10.4104
154.439	1.90854
151.881	38.0234
174.107	7.26381
212.497	41.7213
123.848	40.0296
94.2845	9.13428
94.2848	9.13473
359.788	-30.6287
359.788	-30.6287
86.5139	-0.142904
359.788	-30.6302
152.756	-57.8002
259.542	-37.3111
259.544	-37.316
259.542	-37.3166
214.525	52.6206
155.879	19.8697
180.792	44.536
180.791	44.5361
180.792	44.536
180.791	44.5361
180.791	44.5361
180.79	44.5362
180.79	44.5362
180.79	44.5362
117.133	-67.7485
162.275	-59.7528
245.375	38.1471
6.41329	-12.4054
161.256	-59.6826
35.6584	43.036
240.772	-40.315
52.7986	-20.9787
240.771	-40.315
237.723	-54.3112
152.766	-57.7996
37.1402	0.555115
169.569	7.77068
169.569	7.76138
6.4113	-12.4082
47.4506	-20.586
17.166	1.58127
37.463	-29.6335
180.791	44.5361
37.461	-29.6395
247.191	39.5471
247.133	39.5385
247.192	39.5497
81.4942	-66.0791
81.4942	-66.0791
81.4884	-66.0821
343.959	62.6425
343.948	62.6443
343.385	62.6006
343.385	62.6006
261.897	-30.7824
40.6744	-0.0137297
40.6744	-0.0137211
40.6744	-0.0137139
328.458	62.5927
328.458	62.5927
328.458	62.5927
293.692	30.5202
115.516	74.2275
40.6743	-0.0144481
180.79	44.5362
344.366	20.7644
344.366	20.7642
161.263	-59.6798
43.7763	-47.0153
40.6742	-0.0146786
40.6742	-0.0146764
161.263	-59.6798
213.282	-65.343
213.282	-65.343
206.628	-62.92
206.628	-62.92
206.628	-62.92
339.965	-40.151
10.6833	41.2652
86.9437	-9.66949
359.785	-30.6325
359.785	-30.6325
213.283	-65.3425
213.284	-65.3422
213.283	-65.3425
105.934	-11.5483
86.9436	-9.66875
214.541	52.6257
214.541	52.6257
214.541	52.6257
213.294	-65.3409
86.7101	-53.7973
83.8804	-69.2698
83.8804	-69.2698
83.8805	-69.2697
83.8805	-69.2698
350.607	-2.2309
94.2848	9.13473
94.2848	9.13472
152.766	-57.7996
152.77	-57.8019
110.11	-31.4319
81.9748	-52.9579
128.242	33.1101
86.7101	-53.7972
20.8115	33.4429
20.8114	33.4429
20.8114	33.4429
196.592	67.7092
152.771	-57.8019
167.196	-77.2648
117.153	-67.7532
213.294	-65.3409
213.294	-65.341
193.281	-9.186
187.039	44.1135
214.526	52.6222
214.526	52.6222
128.245	33.1096
229.181	7.02414
209.245	-64.4964
326.177	38.3069
10.6801	41.2666
10.6808	41.2661
10.6819	41.2656
10.6827	41.2653
10.6834	41.2651
128.245	33.1097
239.006	66.3523
255.241	-46.1813
255.241	-46.1813
255.241	-46.1813
350.875	58.8129
309.18	40.3565
161.274	-59.6834
161.274	-59.6834
214.531	52.6108
309.18	40.3565
6.34194	64.142
6.34188	64.142
6.34257	64.1417
161.273	-59.6869
6.33991	64.1427
253.506	-39.8446
238.03	20.0903
148.89	18.1447
148.89	18.1447
263.554	-26.0841
148.889	18.1447
229.166	7.01294
229.169	7.00884
229.168	7.01009
229.168	7.01008
115.512	74.2237
17.6193	-46.0682
195.497	27.77
115.529	74.2304
214.532	52.6104
275.306	68.4634
149.008	69.6391
83.8578	-69.2661
267.192	-27.173
245.729	-49.8326
267.192	-27.173
277.172	69.2213
276.564	-14.8527
181.613	64.2244
346.447	62.5112
350.836	58.7818
350.832	58.7826
213.265	-65.3098
281.605	-2.97978
308.037	40.9891
307.956	41.1079
307.875	41.2267
307.794	41.3455
307.712	41.4643
307.87	41.5261
308.028	41.5871
308.185	41.648
308.343	41.709
308.501	41.7699
308.424	41.5904
308.267	41.5294
308.108	41.4693
308.031	41.2898
308.112	41.1712
308.586	41.3541
308.427	41.2939
308.269	41.2329
308.346	41.4125
308.188	41.3515
308.504	41.4734
308.508	41.1753
308.35	41.1143
307.949	41.4091
308.666	41.2362
308.192	41.0534
308.581	41.6529
308.661	41.5352
308.742	41.4166
308.823	41.298
308.114	40.8749
308.272	40.936
308.429	40.9972
308.587	41.0582
308.745	41.1192
308.902	41.1801
346.865	21.1328
24.1939	41.4028
24.1937	41.4029
24.1947	41.402
24.1951	41.4017
219.889	-60.8352
219.872	-60.8332
248.475	-48.1095
93.2237	17.998
65.8937	25.0543
22.2765	-73.5376
22.2753	-73.5369
261.398	-34.3935
261.507	-34.2462
291.774	1.38418
324.198	57.512
65.4919	28.439
71.7257	16.9931
275.293	-15.9746
114.828	5.2289
224.159	-28.1583
133.405	-3.49497
270.115	-24.0418
66.2413	27.1951
69.8272	22.347
70.3229	28.6625
67.5204	18.2272
73.5954	17.1684
154.617	-31.8382
160.631	-33.6693
188.774	-41.6081
200.193	-46.1895
272.311	-32.1868
250.134	-46.3934
66.7731	26.1007
66.7731	26.1007
66.7731	26.1007
237.317	-26.0188
277.505	-2.02926
291.373	42.7833
297.695	8.86501
67.8958	18.1311
161.265	-59.6797
92.3659	24.3064
65.4857	27.9148
64.1183	28.1219
91.7604	-34.3146
205.858	15.5792
262.924	-67.0593
270.943	-0.313141
247.172	-35.3774
121.599	15.4627
121.599	15.4627
322.491	12.1625
322.494	12.1623
154.351	-46.3914
210.838	-41.3817
210.838	-41.384
210.837	-41.3856
257.059	-25.0869
299.596	35.2038
256.555	-43.0246
266.569	-32.2373
267.023	-24.7834
268.065	-22.3467
268.065	-22.3465
268.066	-22.3465
248.058	-67.4595
117.147	-67.7567
117.135	-67.7482
235.998	-56.7575
285.904	3.18387
128.986	-43.1935
129.36	-42.8994
217.16	-54.3651
279.155	3.69344
317.957	34.4596
262.936	-16.9663
258.641	-29.4706
84.9253	-69.7423
155.951	0.640426
268.384	-23.8164
267.381	-28.1305
262.161	-29.3667
5.07012	59.299
5.07917	59.3006
5.09622	59.2861
5.14197	59.317
5.10282	59.3378
5.04674	59.3203
5.06268	59.303
255.245	-46.1904
274.007	-14.041
313.61	32.285
83.8721	-69.2742
83.8619	-69.2652
304.071	37.1563
15.8093	-72.0209
12.7625	-73.3575
12.7634	-73.3566
12.7634	-73.3601
183.691	-65.4703
183.691	-65.4703
183.69	-65.4708
183.69	-65.4708
272.466	-19.735
272.46	-19.7269
148.955	69.674
225.973	-31.6659
74.5902	-2.53983
278.433	-8.51449
145.722	9.4998
98.4358	6.54604
286.979	6.03271
263.143	-31.5263
107.633	-56.2594
107.63	-56.2602
245.453	-2.26672
325.595	12.4939
94.0623	-21.3695
215.594	-0.385355
346.224	12.3065
283.891	1.54312
281.165	-3.10782
258.52	-38.1715
263.013	-34.7498
305.341	40.4219
1.59079	-41.488
145.72	9.49945
79.8985	-32.6514
59.4445	32.1179
350.857	58.8106
79.8921	-69.0325
83.6333	22.0192
205.235	-63.7257
265.083	9.98851
265.488	-20.8993
10.8596	41.13
11.0153	41.0117
143.033	21.4817
239.795	20.7564
37.786	29.591
45.3736	37.7702
42.7455	37.4708
314.237	6.81284
149.204	-65.6304
17.8955	49.1253
151.31	-7.71407
185.005	29.284
177.888	-2.36798
149.188	28.8298
49.2266	-41.0859
49.3114	-41.1445
187.443	8.0042
10.6832	41.2609
10.6887	41.2614
10.6907	41.2621
10.6938	41.2643
10.6954	41.2669
47.8258	1.31861
18.4119	0.872833
316.233	-0.589516
173.016	57.3755
126.477	35.5457
166.474	60.3774
180.34	2.18589
169.889	51.5045
146.067	54.1903
154.1	37.9107
187.705	12.0452
214.255	43.5042
61.3362	-36.8195
213.723	-2.13931
337.656	-0.110978
189.664	32.7683
221.047	42.6296
31.1041	-10.1556
123.162	48.6105
134.942	39.3836
116.881	51.1889
145.051	29.5902
146.593	54.8664
269.691	-29.1164
269.691	-29.1162
269.692	-29.1161
269.692	-29.1158
269.693	-29.1156
189.53	-68.3745
0.748067	16.1288
182.786	50.4193
133.108	33.4782
217.416	3.23718
225.995	1.13003
202.678	-22.4163
192.775	10.9161
190.736	3.67192
200.331	-13.0372
189.451	-1.34972
190.709	12.3126
225.134	2.23247
224.618	1.54787
191.312	7.61113
225.253	1.00915
193.521	-0.0967347
225.637	1.93102
226.102	0.914049
190.687	3.43514
202.892	2.18336
195.934	2.03503
190.439	4.00179
224.939	2.12673
224.67	2.34471
192.529	2.25243
225.62	1.35966
190.108	4.04559
338.05	-41.1677
306.894	-55.0853
348.035	-28.5408
52.0789	-31.0641
56.2043	-21.9179
55.6994	-22.108
45.4004	-14.8318
26.9756	-26.8898
53.8149	-20.3708
36.6155	1.16467
10.2941	-21.1298
354.412	30.1337
5.77173	-27.93
40.361	-8.12526
312.415	-32.6937
40.7984	-0.265268
154.601	21.8982
215.184	39.6897
190.436	74.416
239.317	5.99402
163.704	17.6156
177.954	48.6793
188.879	73.6703
157.775	28.8004
145.876	31.9801
163.029	71.7697
166.669	20.0905
240.693	19.7883
224.694	2.96468
147.541	28.0165
227.314	1.91726
154.754	21.2883
226.46	1.90356
227.757	1.67589
226.102	2.1099
225.931	2.5564
227.283	0.729587
227.052	1.50462
227.096	1.79378
227.002	2.15311
311.043	-10.728
311.043	-10.728
9.81918	3.34506
201.866	-42.6686
193.545	27.6283
92.0022	-8.57709
228.208	-9.09573
240.325	55.4754
0.301138	-10.0335
37.2042	-9.02696
46.0768	0.475329
112.775	39.4456
121.622	24.3363
122.277	44.2821
123.957	25.1159
126.177	29.9935
132.961	52.476
135.838	4.96535
141.153	56.1299
143.279	53.7981
145.238	3.40523
148.369	56.4492
148.656	40.5367
158.827	7.57302
164.475	48.4182
166.267	59.6851
171.361	2.33927
174.157	42.7603
174.235	41.2245
175.941	55.0055
177.914	56.2291
178.417	46.2121
183.825	1.80222
185.935	58.2427
186.807	63.1098
193.503	46.4601
197.011	50.8708
198.29	5.33272
199.213	5.9416
199.857	10.9392
200.595	42.4445
206.911	47.7124
218.286	52.9776
220.22	-2.59001
233.605	4.13033
234.23	31.3821
235.457	31.0124
235.74	3.1197
239.788	35.0346
244.466	-0.327829
246.014	-0.898101
246.646	35.0437
247.997	24.6325
248.12	-0.47401
254.15	37.2483
314.595	-6.83887
357.034	-9.20267
359.642	0.578642
146.506	27.739
0.0345	13.9401
135.8	7.14717
132.17	54.1376
187.65	33.329
223.723	3.42053
171.472	50.4709
244.508	7.08537
57.9011	-27.7382
71.1517	-28.1659
95.4268	-52.6882
96.7728	-35.4903
122.226	-10.4574
264.392	-56.5652
274.885	-63.7623
294.862	-63.7094
299.576	-55.1602
333.612	-17.0289
359.762	-60.9201
145.533	52.1245
329.98	-0.368115
230.785	53.8955
187.702	12.3873
187.702	12.3873
187.702	12.3872
187.702	12.387
187.703	12.387
187.704	12.3868
187.704	12.3868
187.704	12.3868
187.704	12.3868
329.245	-69.6927
23.0939	-7.48427
10.5618	-12.9301
183.831	-14.4999
340.13	3.35557
340.123	3.36139
340.122	3.36051
340.122	3.35967
340.129	3.35394
340.13	3.35507
172.964	-12.5278
172.966	-12.5277
172.968	-12.5366
172.966	-12.5373
172.963	-12.5279
172.965	-12.5278
151.139	41.208
151.146	41.208
151.144	41.2168
151.136	41.2129
69.5666	-12.2853
69.5572	-12.2863
69.5624	-12.2825
166.641	-18.3522
166.639	-18.3616
166.639	-18.3519
29.6788	-43.4163
29.6777	-43.4208
29.672	-43.4226
29.6658	-43.4179
29.6681	-43.4141
29.6762	-43.4138
141.233	2.32838
141.236	2.31974
141.234	2.31889
141.233	2.31877
141.231	2.32803
21.8951	-6.32272
195.349	36.9671
193.977	35.9424
246.708	45.398
247.634	45.5784
196.857	36.6558
262.929	66.6537
195.787	33.5677
34.9096	34.3819
132.599	37.7889
173.193	34.6646
49.0008	-2.42323
221.809	40.7942
85.1851	-28.6511
359.915	-25.0111
53.4086	-39.3101
197.718	30.0776
161.854	54.072
199.353	32.0502
79.9391	-45.7728
22.8814	0.576285
135.631	52.0678
131.943	53.8888
162.962	55.3984
359.986	0.713642
249.84	29.8365
166.098	38.192
166.098	38.1918
166.099	38.1913
79.8963	-32.662
79.8962	-32.6619
79.896	-32.6618
79.8956	-32.6616
79.8949	-32.6611
39.3056	-25.4263
148.402	-5.11044
148.402	-5.11035
148.402	-5.11033
148.402	-5.11023
148.66	-4.07574
148.66	-4.07579
148.66	-4.07579
148.66	-4.07568
149.899	-5.36278
149.877	-5.35433
153.912	-5.5609
153.915	-5.53745
154.465	-1.40337
154.465	-1.40352
154.465	-1.40356
154.465	-1.40362
169.499	-4.42201
169.496	-4.4345
216.995	-2.49628
216.975	-2.51612
216.975	-2.5153
218.95	-1.36723
220.044	-3.6859
220.044	-3.64499
335.28	-26.0006
335.282	-26.0368
335.938	-29.9885
335.943	-29.9996
335.941	-30.0143
335.942	-30.0141
123.736	38.446
133.711	30.8933
164.668	41.1431
180.197	48.5731
197.017	55.6484
223.005	44.5182
311.939	-6.31708
321.012	11.7925
147.607	72.2764
180.099	-1.10491
219.474	-0.403364
92.004	-21.7467
65.8739	75.2995
199.244	-16.63
325.321	-63.9111
70.3979	-1.80665
152.545	-12.4305
196.061	-10.3444
216.037	34.8571
30.2741	-6.81151
27.9309	-5.55227
25.0602	-7.94583
44.9785	-10.7763
32.2358	-7.81587
17.453	61.5576
316.82	23.5328
129.994	29.8018
129.994	29.8018
124.658	31.5201
143.449	31.5639
173.695	43.32
206.713	39.404
216.551	44.1904
253.934	39.759
166.162	59.7739
209.845	51.6286
126.656	43.0952
226.65	54.0343
243.381	28.5684
325.002	12.1492
146.074	9.5102
258.246	28.2857
248.688	46.3323
226.512	61.5255
239.542	39.9521
319.605	0.289027
266.081	32.9809
108.034	59.5498
323.794	-1.0759
27.5948	-10.0646
145.238	7.76431
49.8769	41.6234
49.9242	41.5609
49.93	41.4142
49.9251	41.4261
43.5984	41.5932
349.638	0.605519
59.7438	-29.9127
244.149	55.7695
8.95822	-43.2018
243.288	56.8071
113.091	31.6686
179.313	33.5737
196.759	46.5733
234.967	34.412
188.595	9.80085
354.402	0.310222
69.3014	0.768448
347.869	3.66664
187.994	-2.4214
354.157	23.929
218.169	31.6281
141.027	14.1932
10.9484	24.4183
187.57	13.6528
337.812	39.355
353.041	-50.8466
86.5623	-53.7396
355.778	-54.1747
359.993	-50.1337
87.8561	-57.1063
355.845	-55.3478
359.04	-50.9199
82.016	-52.9437
83.4308	-50.0398
111.253	66.9683
210.43	-11.6583
51.9759	2.58551
301.846	-48.3843
302.495	-48.4093
208.54	77.2233
157.287	26.379
159.663	48.8396
303.72	-24.5094
348.528	-42.7161
64.4256	-11.8747
174.053	40.0057
188.499	15.1994
180.313	23.079
192.361	49.8725
221.161	31.255
16.2432	0.0851172
187.266	47.5851
142.032	20.5647
140.555	3.78286
355.311	-8.98369
171.024	21.4869
201.731	2.19011
266.218	15.8372
49.9217	-19.4065
138.449	76.4743
138.098	35.0311
185.071	75.3757
192.949	-10.45
199.884	-12.6616
215.264	3.26624
162.069	12.634
187.738	12.2662
187.249	13.9739
189.983	10.1809
345.245	30.1419
253.433	-1.96692
333.684	30.038
340.488	-52.6042
197.964	-34.4866
354.94	-5.52352
225.447	78.2732
278.938	-32.9707
266.885	-28.4178
324.283	0.442988
292.831	-72.6593
292.831	-72.6593
355.33	-51.2736
149.071	69.6521
281.166	-3.07296
267.222	-20.361
17.6214	-46.0698
176.845	-49.8857
194.255	22.0326
324.215	57.5142
10.6868	41.2654
10.6875	41.2656
133.3	16.4435
207.984	64.3737
273.634	-17.1618
273.634	-17.1619
273.634	-17.1619
273.634	-17.1618
273.634	-17.1618
125.485	-43.0017
110.099	-31.4325
15.8641	-72.7837
224.013	-68.7258
244.419	-51.019
325.768	6.90261
121.603	-41.3781
83.864	-69.2657
175.73	50.9832
36.585	-18.9568
36.5778	-18.9516
351.736	26.5765
154.684	-58.917
281.057	-3.46744
217.634	-59.3441
213.309	-62.0637
275.401	-14.6049
252.138	-46.1127
265.222	-30.7434
10.6831	41.2769
10.6796	41.276
10.6773	41.2746
10.6753	41.2723
10.6742	41.2685
266.415	-28.9998
226.248	26.0278
201.425	-43.0641
201.297	-43.004
196.615	-40.4127
196.615	-40.4139
121.149	64.9958
194.063	56.8692
151.083	5.22145
255.348	51.8185
147.418	29.9258
211.164	43.4475
231.468	51.6157
169.569	7.77085
146.429	-14.3238
354.328	-59.7607
0.0001	-50.1445
19.7516	11.4107
65.6208	-50.1678
39.0885	-52.473
28.2168	-13.6156
355.766	-54.2188
87.9759	-57.1223
81.9254	-52.9803
11.5913	20.4924
11.6433	20.5952
202.81	-1.69772
202.735	-1.83625
224.395	-59.0189
227.534	-58.4165
254.78	-42.1254
276.154	-13.1794
278.482	-8.37848
322.491	12.1625
47.8258	1.31862
274.007	-14.0411
51.9729	2.58563
22.2753	-73.5369
22.2754	-73.5369
12.7629	-73.3596
12.7624	-73.359
12.7623	-73.3587
12.7622	-73.3581
12.7626	-73.3575
12.7632	-73.3568
84.9254	-69.7423
84.9257	-69.7434
22.2732	-73.5344
22.2732	-73.5344
122.938	-35.3479
122.94	-35.3469
161.265	-59.6797
161.259	-59.6809
161.26	-59.6805
82.0876	-53.0267
359.993	-50.1336
358.918	-50.9845
269.331	66.4897
335.958	-2.09381
83.4308	-50.0399
83.3187	-50.0705
219.561	34.2287
122.939	-35.3474
255.245	-46.1905
51.9758	2.58552
59.445	32.1182
106.025	-3.84621
64.4255	-11.8747
250.751	39.8095
122.94	-35.3468
122.94	-35.3469
355.659	-54.2408
43.5984	41.5932
43.5984	41.5932
43.5984	41.5932
215.278	41.7499
350.836	58.7818
34.7466	57.1157
93.2237	17.998
175.73	50.9832
175.73	50.9833
49.8752	41.6243
92.366	24.3064
92.366	24.3064
291.135	50.2411
49.8752	41.6243
291.135	50.2411
291.135	50.2411
49.8769	41.6234
49.93	41.4142
262.92	-67.0556
79.9391	-45.7728
79.939	-45.7728
114.829	5.22791
53.1199	-27.8145
53.119	-27.8144
53.118	-27.8143
53.1167	-27.8139
53.1158	-27.8136
53.111	-27.8077
53.1109	-27.8068
53.1109	-27.806
53.1109	-27.8053
53.1113	-27.804
53.1126	-27.8017
53.1126	-27.8017
53.1113	-27.809
92.0021	-8.57708
350.857	58.8105
350.857	58.8105
350.857	58.8106
121.599	15.4627
121.599	15.4627
79.8921	-69.0324
79.8983	-69.0324
161.265	-59.6797
161.265	-59.6797
84.7248	26.3121
84.7248	26.312
84.9254	-69.7423
84.9254	-69.7423
84.9253	-69.7423
84.9256	-69.7424
84.9255	-69.7424
128.794	-45.1696
128.796	-45.1644
128.8	-45.1587
150.328	55.8981
150.328	55.8964
150.33	55.8945
150.331	55.8932
150.333	55.8927
150.335	55.8923
150.336	55.8922
150.337	55.892
150.339	55.8924
150.34	55.8924
150.341	55.8929
150.343	55.8937
329.245	-69.6927
84.9257	-69.7434
84.9222	-69.7464
355.595	-54.1913
81.9594	-52.9533
169.569	7.7708
169.569	7.77077
151.31	-7.71408
39.0885	-52.473
71.9781	-10.1828
159.658	48.837
308.037	40.99
71.978	-10.1832
71.9776	-10.1832
245.629	-17.8737
146.429	-14.3238
146.429	-14.3238
272.46	-19.7269
129.994	29.8017
247.634	45.5784
125.482	-43.0059
125.495	-43.0034
10.6806	41.2664
10.6814	41.2659
10.6823	41.2653
10.683	41.2652
10.6837	41.2652
107.167	-49.5489
107.167	-49.5487
107.167	-49.5486
107.167	-49.5484
129.994	29.8018
262.929	66.6537
53.1199	-27.8145
185.005	29.284
83.8725	-69.2741
83.8725	-69.2741
243.169	-52.4341
53.1189	-27.8144
53.118	-27.8143
22.2766	-73.5376
22.2764	-73.5376
194.255	22.0326
194.255	22.0326
22.2753	-73.5369
53.1167	-27.8139
22.2753	-73.5369
53.115	-27.8131
53.115	-27.8131
196.615	-40.4139
244.149	55.7695
244.149	55.7694
98.6609	4.21918
133.302	16.4423
137.136	-49.2163
83.8742	-69.276
83.8742	-69.276
15.9995	-72.037
298.584	28.6153
299.689	28.7729
157.151	-58.2918
155.757	-57.776
282.132	-1.99718
47.4402	-20.6005
189.916	-5.33977
201.446	-42.9713
201.326	-43.0395
2.45857	12.7389
63.6271	14.2695
177.867	38.4323
10.677	41.2637
10.6844	41.2608
10.689	41.2615
10.6924	41.263
10.695	41.2659
226	10.4393
226	10.4393
156.596	25.7121
215.196	12.0995
